site.id,cal.val,MWMT_final,eco3,lat,long,slope_nhd,ws.area_km2,elev_m,IWI,PctForCat,PctForWs
WAECY_0431,primary,13.79,Puget Lowland,47.53034,-122.71502,2.9495,4.1274,163.1813694,0.817780281,82.57740951,82.57740951
PSSB_0229,primary,16.43,Puget Lowland,47.586477,-122.714796,3.946824,5.6439,97.07564411,0.882198345,69.04541242,63.62621591
PSSB_0230,primary,15.27,Puget Lowland,47.5284,-122.7142,3.310772,4.518,129.53801,0.750040236,59.24302789,59.24302789
USU_1121,primary,17.15,Cascades,43.2249,-122.7132,6.374057,12.0069,1267.61248,0.838575236,83.64440447,83.64440447
USU_1122,primary,18.43,Klamath Mountains/California High North Coast Range,42.1523,-122.711,8.427729,20.9565,1408.14042,0.913856385,92.50303112,89.46961563
ORDEQ_0317,primary,17.05,Cascades,43.5884208,-122.7104523,6.75,11.3085,772.7658423,0.865862598,100,96.45045762
PSSB_0234,primary,19.22,Puget Lowland,47.5922,-122.7088,1.306775,41.8482,63.41058159,0.813190221,47.57322176,66.71684804
ORDEQ_0025,primary,13.51,Klamath Mountains/California High North Coast Range,42.09821581,-122.7068466,14.798029,3.8646,1790.606593,0.890670706,83.25570564,83.25570564
USGS_086,primary,15.1,Puget Lowland,47.52703872,-122.7054187,1.060052,23.0139,33.10848485,0.76238394,33.01435407,60.54905948
FW08OR071,primary,24.41,Willamette Valley,45.55286482,-122.7053804,0.001,28921.6503,76.07505676,0.430547548,11.15001114,52.09810797
USGS_087,primary,16.34,Puget Lowland,47.37481767,-122.7034683,1.0337,41.0481,48.40851566,0.666247419,66.21686747,56.20601197
WAECY_0179,primary,19.59,Puget Lowland,46.480004,-122.701649,2.170461,9.2304,162.1294511,0.75776936,52.42784711,52.42784711
USGS_055,primary,21.33,Willamette Valley,45.23039868,-122.700092,0.331531,23.6286,54.06573132,0.181192197,0.609076092,1.550239963
PSSB_0244,primary,14.89,Puget Lowland,47.680187,-122.699235,1.907746,6.219,102.8912562,0.600202745,42.72069465,42.72069465
USGS_089,primary,16.03,Puget Lowland,47.38926205,-122.6990241,1.122035,17.0163,107.3202623,0.775442171,64.19844502,64.19844502
PSSB_0245,primary,16.38,Puget Lowland,47.6474,-122.6986,2.149395,5.454,27.58771987,0.595450642,0,36.89768977
ORDEQ_0312,primary,16.02,Cascades,43.57786207,-122.6960631,7.966512,12.8754,877.208079,0.854074615,98.92446223,95.3306305
PSSB_0250,primary,17.04,Puget Lowland,47.381459,-122.694931,1.057937,7.2081,76.4215957,0.603100173,45.23660882,45.23660882
ORDEQ_0554,primary,19.1,Cascades,44.19119632,-122.6938859,3.415918,15.174,565.1070882,0.834525593,45.23713012,52.53262159
USU_1127,primary,16.39,Cascades,43.2148,-122.6927,6.374057,12.0069,1267.61248,0.838575236,83.64440447,83.64440447
PSSB_0251,primary,14.9,Puget Lowland,47.6699,-122.6922,1.534421,10.1718,45.85815143,0.533761038,27.82694199,41.29357636
ORDEQ_0151,primary,19.12,Cascades,42.9453719,-122.6917413,5.255867,18.594,801.8873097,0.842832182,96.22520793,86.82478219
ORDEQ_0362,primary,20.28,Cascades,43.73049837,-122.6912314,3.289227,87.183,503.8035362,0.845871416,99.50657895,92.03365335
ORDEQ_0775,primary,23.42,Cascades,44.60033073,-122.6886198,1.259933,161.4537,254.0299404,0.776661573,67.37649063,70.16215794
PSSB_0254,primary,16.15,Puget Lowland,47.6536,-122.6853,0.573556,20.4273,43.00103695,0.534640968,24.47357966,34.60809799
USGS_090,primary,20.52,Puget Lowland,46.57566178,-122.6851159,0.523572,106.956,213.2338098,0.742389179,47.93781041,44.49596096
PSSB_0255,primary,15.74,Puget Lowland,47.665568,-122.685099,1.534421,10.1718,45.85815143,0.533761038,27.82694199,41.29357636
PSSB_0257,primary,16.75,Puget Lowland,47.66598,-122.683302,0.423812,7.9902,46.37531951,0.51678166,7.062780269,28.97048885
USU_1129,primary,18.53,Cascades,42.96796,-122.68324,3.533361,58.896,724.8641324,0.839121477,89.68932302,91.0559291
PSSB_0258,primary,13.19,Puget Lowland,47.523923,-122.682634,2.254237,5.274,35.0630597,0.813783589,83.20895522,64.84641638
PSSB_0261,primary,15.87,Puget Lowland,47.664383,-122.682095,0.573556,20.4273,43.00103695,0.534640968,24.47357966,34.60809799
WAECY_0397,primary,16.45,Puget Lowland,47.389609,-122.681373,1.057937,7.2081,76.4215957,0.603100173,45.23660882,45.23660882
ORDEQ_1018,primary,21.46,Willamette Valley,45.16762442,-122.6798199,0.626225,19.2114,108.2031669,0.173560588,2.557856273,2.557856273
USU_1132,primary,21.14,Willamette Valley,45.46866,-122.67959,5.972937,2.9826,126.2039016,0.456038851,6.035003018,6.035003018
ORDEQ_0334,primary,15.22,Cascades,43.62084445,-122.6784788,15.098229,5.1939,1035.407073,0.855240906,94.47236181,94.47236181
USU_1134,primary,19.01,Cascades,42.9626,-122.6774,3.533361,58.896,724.8641324,0.839121477,89.68932302,91.0559291
USU_1135,primary,19.19,Cascades,43.50536,-122.67734,4.955856,5.067,958.1584263,0.851106548,88.65008881,88.65008881
ORDEQ_0397,primary,17.99,Cascades,43.82873461,-122.6766491,9.901449,5.2731,490.1315177,0.865527748,87.73388773,97.42276839
USGS_056,primary,23.75,Willamette Valley,45.35067559,-122.6762044,0.177215,1831.7484,40.59799435,0.287132804,5.790960452,31.2681425
USU_1137,primary,15.83,Cascades,43.82291,-122.67558,16.010649,2.9664,810.5320297,0.864467437,97.20873786,97.20873786
ORDEQ_0403,primary,19.5,Cascades,43.8436041,-122.6749733,2.449367,18.6201,406.0115164,0.846913853,97.54098361,87.97428585
USGS_057,primary,20.55,Willamette Valley,45.43067476,-122.6737057,3.439426,2.3184,99.96446607,0.633925066,29.810901,27.79503106
WAECY_0743,primary,18.48,Puget Lowland,48.925987,-122.673307,0.10863,32.9823,9.813873626,0.26135067,16.75824176,18.64818403
ORDEQ_1147,primary,20.15,Willamette Valley,45.43172253,-122.6730217,1.712686,13.9761,83.04884359,0.600984938,73.04492512,33.02208771
USU_1138,primary,23.34,Willamette Valley,45.34597,-122.67222,0.43028,1835.9991,95.32937568,0.287420817,37.02359347,31.30236829
WAECY_0024,primary,20.83,Willamette Valley,45.928434,-122.671344,1.244943,9.8532,55.87298053,0.46415793,38.29256116,43.71574717
USU_1139,primary,22.44,Klamath Mountains/California High North Coast Range,42.47502,-122.671,2.310195,27.0765,526.6004711,0.798873946,13.1897712,52.77048363
PSSB_0265,primary,15.66,Puget Lowland,47.8068,-122.6692,3.086695,2.898,94.33745652,0.705208074,42.04968944,42.04968944
USGS_091,primary,23.53,Willamette Valley,45.66122778,-122.6689866,0.719254,70.0866,45.90855593,0.398905598,4.414515526,0.778180137
PSSB_0266,primary,16.07,Puget Lowland,47.638427,-122.668879,1.22846,10.152,63.84050798,0.635930244,34.70744681,34.70744681
USU_1141,primary,17.92,Cascades,43.74729,-122.66849,8.234741,16.6293,892.411077,0.852997916,97.30475727,97.30475727
USU_1142,primary,16.46,Cascades,42.9375,-122.6683,16.030249,6.0408,1107.238381,0.842314657,94.68116806,94.68116806
PSSB_0267,primary,15.29,Puget Lowland,47.4799,-122.6642,1.833102,7.5114,97.88273041,0.68317784,47.00460829,61.73017014
PSSB_0269,primary,14.13,Puget Lowland,47.7335,-122.6634,5.733333,7.4196,102.9054512,0.64624037,50.92188258,50.92188258
ORDEQ_0153,primary,16.93,Cascades,42.94574686,-122.6625053,16.030249,6.0408,1107.238381,0.842314657,94.68116806,94.68116806
USU_1145,primary,24.83,Cascades,42.77663,-122.66112,1.406766,132.714,645.8353423,0.854640264,74.44987775,79.62905195
USU_1146,primary,22.66,Klamath Mountains/California High North Coast Range,42.48385,-122.66,2.310195,27.0765,526.6004711,0.798873946,13.1897712,52.77048363
PSSB_0271,primary,17.04,Puget Lowland,47.318713,-122.659257,1.24278,5.3406,54.19510111,0.581247236,61.15604988,61.15604988
PSSB_0272,primary,17.22,Puget Lowland,47.7155,-122.6574,1.583069,7.7139,96.88079337,0.676445106,59.6546494,59.6546494
USU_1148,primary,15.54,Cascades,43.81671,-122.65692,13.380131,4.0545,657.1568102,0.865252952,96.67036626,96.67036626
USU_1149,primary,15.96,Cascades,43.74749056,-122.6568645,15.37745,2.853,871.8713218,0.84551078,97.44479495,97.44479495
WAECY_0014,primary,23.98,Willamette Valley,45.851046,-122.65637,0.578256,26.7012,38.75448322,0.45634689,27.38255034,41.99474181
USU_1151,primary,17.94,Cascades,44.830713,-122.656071,5.193076,5.7168,418.0007431,0.316869617,53.0384131,53.0384131
ORDEQ_0145,primary,16.76,Cascades,42.935241,-122.6546799,9.966658,17.7552,1195.040195,0.854488338,92.87135667,92.49290349
ORDEQ_0789,primary,15.76,Cascades,44.62844759,-122.6528176,7.417732,7.7796,533.5758916,0.833375625,40.09029345,38.65108746
USU_1152,primary,19.94,Cascades,43.7324,-122.65161,2.007826,53.8776,665.447673,0.845350959,94.86924859,89.06688494
PSSB_0278,primary,16.15,Puget Lowland,47.8207,-122.6487,1.71255,7.1028,16.56186312,0.753613793,38.40304183,65.35732387
PSSB_0281,primary,16.67,Puget Lowland,47.7522,-122.6474,0.634276,20.9052,60.56492977,0.62672636,22.15267176,47.07680386
WAECY_0424,primary,15.53,Puget Lowland,47.508186,-122.644583,0.66387,33.3315,86.03890545,0.646269148,37.34514028,46.42095315
USU_1155,primary,15.76,Cascades,42.91424,-122.64135,9.966658,17.7552,1195.040195,0.854488338,92.87135667,92.49290349
WAECY_0120,primary,20.39,Cascades,46.286249,-122.64063,0.608526,279.4905,251.3327119,0.839391457,45.52486188,58.51808917
PSSB_0284,primary,15.63,Puget Lowland,47.5163,-122.6387,0.66387,33.3315,86.03890545,0.646269148,37.34514028,46.42095315
PSSB_0287,primary,14.59,Puget Lowland,47.762461,-122.637206,0.786718,9.5418,83.20498962,0.68213494,57.39483116,57.39483116
WAECY_0123,primary,18.56,Cascades,46.309266,-122.634215,1.851397,21.3309,316.0289798,0.815737356,60.53210642,66.77777309
WAECY_0462,primary,16.49,Puget Lowland,47.650827,-122.632377,1.496981,5.733,74.7938383,0.647129967,24.55259027,24.55259027
PSSB_0288,primary,15.87,Puget Lowland,47.5349,-122.632,0.66387,33.3315,86.03890545,0.646269148,37.34514028,46.42095315
PSSB_0289,primary,16.83,Puget Lowland,47.7569,-122.6319,1.991203,5.4684,82.59518145,0.511350303,62.7016129,55.94140882
PSSB_0290,primary,16.21,Puget Lowland,47.6529,-122.631583,1.741496,7.3062,21.93111111,0.50683648,71.11111111,45.5777285
PSSB_0291,primary,16.88,Puget Lowland,47.4146,-122.6315,0.809782,26.9964,34.28723235,0.534361957,40.20501139,52.2869716
ORDEQ_0075,primary,18.83,Cascades,42.62470826,-122.630004,5.48674,30.393,827.1998876,0.837709184,62.1964822,64.19307077
PSSB_0293,primary,16.77,Puget Lowland,47.6525,-122.6297,3.160621,13.1085,22.95480519,0.576876011,61.03896104,36.46412633
USGS_059,primary,18.97,Cascades,44.95567759,-122.6284199,3.246323,25.3368,332.1238921,0.8250277,39.97655334,62.9759875
USU_1158,primary,16.95,Cascades,43.72869,-122.6252,11.289693,9.963,945.9832322,0.841617773,86.37759711,86.37759711
PSSB_0295,primary,16.52,Puget Lowland,47.389211,-122.625041,1.429838,9.8487,62.07694663,0.756446984,64.97980013,71.24188979
PSSB_0297,primary,15.72,Puget Lowland,47.433,-122.624733,0.730552,20.3103,82.09630035,0.510475883,49.90472814,49.90472814
ORDEQ_1164,primary,24.04,Willamette Valley,45.46228049,-122.6242363,0.556179,124.8318,67.51184528,0.283068499,1.875980626,16.13170682
PSSB_0298,primary,17.13,Puget Lowland,47.300062,-122.622276,0.623937,7.3314,51.27274145,0.720058784,45.38761369,56.66584827
PSSB_0299,primary,16.04,Puget Lowland,47.382185,-122.620521,4.740346,3.8259,93.6287697,0.66618191,47.30651611,47.30651611
PSSB_0300,primary,16.46,Puget Lowland,47.363277,-122.618589,2.221262,6.4341,63.49386689,0.620221437,33.93839384,37.45978459
PSSB_0303,primary,17.66,Puget Lowland,47.7182,-122.6178,3.531004,1.2204,66.60369469,0.547331754,25.95870206,25.95870206
WAECY_0383,primary,16.58,Puget Lowland,47.314628,-122.616033,2.521924,11.3058,73.05365308,0.66031717,43.09823277,43.09823277
PSSB_0305,primary,16.25,Puget Lowland,47.403382,-122.614812,1.429838,9.8487,62.07694663,0.756446984,64.97980013,71.24188979
USGS_061,primary,22.48,Willamette Valley,45.42373098,-122.6134262,0.273295,39.1761,48.170168,0.439568056,12.24,7.183716603
WAECY_0067,primary,18.78,Cascades,46.085378,-122.613367,1.216511,40.3362,275.122074,0.876186305,75.38726334,68.29622027
WAECY_0079,primary,17.36,Cascades,46.148148,-122.61333,8.049653,5.5431,461.9902289,0.921219,67.18623153,67.18623153
WAECY_0082,primary,17.33,Cascades,46.156547,-122.611712,8.049653,5.5431,461.9902289,0.921219,67.18623153,67.18623153
PSSB_0308,primary,16.2,Puget Lowland,47.7287,-122.6109,2.903539,3.8907,85.95380291,0.416247472,52.18598196,52.18598196
USU_1163,primary,19.15,Cascades,43.52738,-122.61001,3.146351,26.0793,818.4930411,0.861631632,91.46626587,88.06294647
ORDEQ_0429,primary,18.36,Cascades,43.90113268,-122.608685,3.082725,26.1891,464.916837,0.849496148,94.93558418,93.71112409
USU_1166,primary,13.12,Cascades,42.9284,-122.6068,15.620253,1.4967,1556.21113,0.809422962,94.94888755,94.94888755
ORDEQ_0062,primary,17.87,Klamath Mountains/California High North Coast Range,42.49861215,-122.6032951,11.184873,10.0917,910.020058,0.86563766,55.05217159,55.05217159
ORDEQ_0475,primary,18.66,Cascades,44.02343941,-122.6018309,1.405818,65.034,562.7809978,0.84536907,78.34705191,75.95350125
USU_1167,primary,19.88,Cascades,43.50348,-122.60027,3.146351,26.0793,818.4930411,0.861631632,91.46626587,88.06294647
PSSB_0312,primary,16.21,Puget Lowland,47.609583,-122.5987,3.040501,3.3048,98.75258442,0.731826896,46.32352941,46.32352941
ORDEQ_0707,primary,17.41,Cascades,44.45247674,-122.5979339,13.957525,5.9832,443.4003493,0.845984153,61.01060512,42.74969916
ORDEQ_0894,primary,17.03,Cascades,44.88146056,-122.5950023,3.454252,12.5073,628.347496,0.825559727,63.92246294,54.51536303
PSSB_0316,primary,17.29,Puget Lowland,47.776933,-122.594317,1.099385,15.732,67.4788969,0.686511424,67.36476174,64.13615561
ORDEQ_0965,primary,20.48,Cascades,45.01207609,-122.593861,1.740389,76.7034,399.1707079,0.768715892,57.62952887,71.41130641
ORDEQ_0213,primary,13.07,Cascades,43.23081553,-122.5928591,22.041466,4.6278,1118.174928,0.853477844,93.75582479,92.90159471
ORDEQ_1102,primary,24.29,Willamette Valley,45.3625554,-122.5926189,0.29222,85.3452,65.49848684,0.357292006,22.39583333,47.98582697
USGS_093,primary,22.32,Willamette Valley,45.72233868,-122.5909306,0.269958,33.4728,69.86242952,0.373146122,3.689883914,1.451925145
ORDEQ_0302,primary,19.98,Cascades,43.516349,-122.5892305,2.145058,31.6746,814.3512953,0.85084194,66.23759721,80.33755754
WAECY_0244,primary,19.36,Cascades,46.76698,-122.586179,0.779255,90.225,368.4197754,0.844015108,16.75531915,43.29177057
ORDEQ_0659,primary,17.88,Cascades,44.37837913,-122.58375,5.460763,3.1374,402.1075559,0.57757834,32.50143431,32.50143431
ORDEQ_0416,primary,17.92,Cascades,43.86611421,-122.5832366,2.927973,39.303,664.4023855,0.852587388,94.27247451,88.27799405
USU_1175,primary,14.13,Cascades,42.94123,-122.5824,12.332675,8.0865,1528.558834,0.847697868,91.98664441,91.98664441
WAECY_0376,primary,16.92,Puget Lowland,47.285675,-122.581472,1.104331,4.1724,63.97871225,0.725276331,39.64624676,39.64624676
WAECY_0002,primary,22.37,Willamette Valley,45.641725,-122.580771,0.301449,59.2596,72.52667137,0.392459431,0.741145738,0.741145738
PSSB_0318,primary,17.45,Puget Lowland,47.8104,-122.5807,1.099385,15.732,67.4788969,0.686511424,67.36476174,64.13615561
USGS_095,primary,17.3,Puget Lowland,47.35787501,-122.5784633,0.99332,14.8788,80.15819381,0.709695955,68.01959835,68.01959835
USU_1177,primary,16.38,Cascades,43.53216,-122.57767,10.861316,3.4515,945.9425163,0.846791874,83.02477184,83.02477184
ORDEQ_0788,primary,13.52,Cascades,44.62334673,-122.577615,16.13133,5.8473,875.3618901,0.816659021,69.58596275,69.58596275
FW08OR058,primary,17.08,Cascades,44.14641093,-122.5770456,0.312746,2546.5734,376.9084587,0.836106522,57.49333333,82.12728916
ORDEQ_0887,primary,16.78,Cascades,44.85919215,-122.5761542,3.454252,12.5073,628.347496,0.825559727,63.92246294,54.51536303
USGS_096,primary,15.5,Puget Lowland,47.43148577,-122.5759651,1.148131,15.8103,83.09646724,0.685460513,63.82990835,63.82990835
ORDEQ_0452,primary,17.66,Cascades,43.95936809,-122.5756143,4.804149,8.4312,482.721326,0.835989879,94.52544704,94.21434671
PSSB_0320,primary,14.74,Puget Lowland,47.85565,-122.5716,3.729208,2.1771,54.90373024,0.91231188,67.65015806,81.76932617
PSSB_0321,primary,15.53,Puget Lowland,47.4284,-122.568,1.148131,15.8103,83.09646724,0.685460513,63.82990835,63.82990835
PSSB_0323,primary,16.8,Puget Lowland,47.643873,-122.566852,,,,,,
USU_1180,primary,18.6,Cascades,43.51549,-122.56447,1.228728,25.6941,799.161204,0.835128824,75.38461538,85.15534695
PSSB_0326,primary,16.89,Puget Lowland,47.8285,-122.562667,1.337142,7.1811,13.95772973,0.698202468,75.67567568,67.58992355
PSSB_0328,primary,16.88,Puget Lowland,47.5695,-122.5608,1.963021,5.3109,71.49712422,0.7240298,50.73716319,50.73716319
WAECY_0012,primary,24.98,Willamette Valley,45.806683,-122.559224,0.403589,400.1859,68.74262705,0.743120701,27.19290466,62.04978736
USU_1183,primary,16.48,Cascades,42.90161,-122.556,9.756349,6.6528,1383.422948,0.837286626,74.28300866,74.28300866
ORDEQ_0184,primary,18.85,Cascades,43.0886944,-122.5541846,6.405193,28.8621,1009.022986,0.844189812,92.43782004,93.15226543
ORDEQ_0814,primary,22.65,Cascades,44.69727972,-122.5519944,1.169421,117.3888,437.3414373,0.823046576,93.50721421,79.29495829
ORDEQ_0285,primary,18.59,Cascades,43.44092213,-122.5519914,5.593075,12.3813,878.8880236,0.831509923,96.8347442,88.59489714
PSSB_0332,primary,16.7,Puget Lowland,47.674142,-122.551392,,,,,,
PSSB_0333,primary,19.95,Puget Lowland,47.51505,-122.55135,1.539705,37.2123,33.14679204,0.647992586,71.68141593,55.38491305
ORDEQ_0164,primary,19.05,Cascades,42.99286093,-122.5453997,3.082105,33.6105,940.50701,0.852600936,89.53488372,94.52938814
WAECY_0253,primary,18.11,Puget Lowland,46.831628,-122.542991,0.285768,165.9771,166.1629233,0.74201864,50.50312283,54.40925284
USU_1188,primary,19.12,Cascades,46.329211,-122.537528,0.885305,32.1408,433.0763964,0.858033689,56.77290837,81.30320341
ORDEQ_0301,primary,18.14,Cascades,43.51210014,-122.5362,4.235222,13.9815,915.5025531,0.842653863,92.39683933,89.1535243
USU_1189,primary,17.93,Cascades,42.9258,-122.5361,15.361935,2.3607,1401.403248,0.853405042,88.98208159,88.98208159
PSSB_0338,primary,17.37,Puget Lowland,47.7899,-122.535983,0.353685,6.4467,25.95872314,0.456010455,34.45006321,54.27893341
USGS_097,primary,21.78,Willamette Valley,45.75988889,-122.5359722,0.425546,19.6434,110.0052506,0.445321556,20.00804074,24.91523871
USU_1190,primary,15.53,Cascades,42.768809,-122.533744,12.366216,3.8673,1225.901766,0.855415231,81.66162439,81.66162439
WAECY_0252,primary,17.42,Puget Lowland,46.821263,-122.529124,0.285768,165.9771,166.1629233,0.74201864,50.50312283,54.40925284
USGS_098,primary,18.53,Puget Lowland,48.92400218,-122.5287781,0.178436,92.9997,16.07268919,0.203738647,6.824324324,9.405314213
ORDEQ_1165,primary,21.1,Willamette Valley,45.46267722,-122.5283978,6.884834,1.9458,186.2977521,0.425482306,34.50508788,34.50508788
USU_1196,primary,19.75,Cascades,43.31312,-122.52544,5.146356,78.9498,732.8414647,0.827456636,77.43320611,58.47677892
ORDEQ_0517,primary,18,Cascades,44.1197544,-122.5252044,2.630393,26.1171,450.3541017,0.855862013,99.20149055,85.31651676
ORDEQ_0253,primary,17.42,Cascades,43.31413958,-122.5251091,5.146356,78.9498,732.8414647,0.827456636,77.43320611,58.47677892
WAECY_0249,primary,17.5,Puget Lowland,46.81618,-122.524167,0.285768,165.9771,166.1629233,0.74201864,50.50312283,54.40925284
PSSB_0340,primary,16.89,Puget Lowland,47.655517,-122.523743,,,,,,
USGS_099,primary,18.74,Puget Lowland,47.19815382,-122.5226251,0.824611,20.6208,97.52181259,0.52948905,5.31599162,5.31599162
