Predictor,Group,OTU_Label,OTU,OTU_high.res,OTU_low.res,OTU_med.res,OTU_comment,nOcc,Waopt,LowOcc,ProbLT10,Watol,WA_MinusTol,WA_PlusTol,ValueProb10_min,ValueProb10_max,ValueProb20_min,ValueProb20_max,WA_Rank,GAM,GAM_Rank,CurveShape,GAM_Extreme,LargeUncertainty,Ubiquitous,LowConf,Rank,Phylum,Class,Order,Family,Subfamily,Tribe,Genus,Flag,ThermPref_JS3,ThermHiLo_JS,Therm_SH2,Therm_TITAN
WaterTemp_MWMT_93_11_C,Diptera,Deuterophlebia,Deuterophlebia,666,666,666,,27,14.98512929,1,1,3.514135126,11.47099416,18.49926442,NA,NA,NA,NA,106.5,12.9,182.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Deuterophlebiidae,Deuterophlebiidae,666,666,666,,27,14.98512929,1,1,3.514135126,11.47099416,18.49926442,NA,NA,NA,NA,106.5,12.9,182.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Dicranomyia,Dicranomyia,Dicranomyia,Limoniidae,Dicranomyia,,68,17.17090177,0,1,3.64004297,13.5308588,20.81094474,NA,NA,NA,NA,277,3.8,51.5,*Decreaser,1,0,0,1,Genus,Arthropoda,Insecta,Diptera,Tipulidae,,,Dicranomyia,LowProbOcc,eurythermal,,?,
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Dicranota,Dicranota,Dicranota,Pediciidae,Dicranota,,2125,17.29234412,0,0,2.888448538,14.40389559,20.18079266,3.8,26.1,3.8,24.2,283,16.6,299.5,Unimodal/Decreaser,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Tipulidae,,,Dicranota,,eurythermal,,cool,
WaterTemp_MWMT_93_11_C,Diptera,_Diptera,Diptera,666,666,666,,3874,18.30517844,0,0,3.782637698,14.52254075,22.08781614,3.8,30.8,3.8,30.8,404,3.8,51.5,Flat,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Dixa,Dixa,Dixa,Dixidae,Dixa,,1133,16.84149199,0,0,2.729644999,14.11184699,19.57113699,4.8,23.2,8.9,20.9,243,16.4,288,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Dixidae,,,Dixa,,eurythermal,,cold,
WaterTemp_MWMT_93_11_C,Diptera,Dixella,Dixella,Dixella,Dixidae,Dixella,,101,20.39143718,0,1,2.725111285,17.66632589,23.11654847,NA,NA,NA,NA,620,20.3,475,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Dixidae,,,Dixella,LowProbOcc,cool,,warm,
WaterTemp_MWMT_93_11_C,Diptera,Dixidae,Dixidae,666,Dixidae,666,,1307,17.20522244,0,0,2.879811378,14.32541106,20.08503382,4.6,24.4,8,21.8,279,17.1,327.5,*Unimodal,0,0,0,0,Family,Arthropoda,Insecta,Diptera,Dixidae,,,,,eurythermal,,cold,Decreaser
WaterTemp_MWMT_93_11_C,Diptera,Dolichopodidae,Dolichopodidae,Dolichopodidae,Dixidae,Dolichopodidae,,34,21.07018088,0,1,3.067839479,18.0023414,24.13802036,NA,NA,NA,NA,666,30.8,780,*Increaser,1,0,0,1,Family,Arthropoda,Insecta,Diptera,Dolichopodidae,,,,LowProbOcc,warm,,?,
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Eloeophila,Eloeophila,Eloeophila,Limoniidae,Eloeophila,,239,16.01149568,0,0,2.987867493,13.02362818,18.99936317,3.8,14.8,NA,NA,183,3.8,51.5,*Decreaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Tipulidae,,,Eloeophila,,cold,,core cold/cold,
WaterTemp_MWMT_93_11_C,Diptera,Empididae,Empididae,666,Empididae,666,,2420,17.15187883,0,0,4.198793725,12.95308511,21.35067256,3.8,30.8,3.8,30.8,272,3.8,51.5,*Decreaser,1,0,1,0,Family,Arthropoda,Insecta,Diptera,Empididae,,,,,eurythermal,,too coarse,
WaterTemp_MWMT_93_11_C,Diptera,Empididae Genus A,Empididae Genus A,666,666,666,,4,23.08575204,1,1,2.388965195,20.69678684,25.47471723,NA,NA,NA,NA,776,24.9,610.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Empididae Genus B,Empididae Genus B,Proclinopyga,Empididae,Proclinopyga,can we include this? Yes this is now a known genus called Proclinopyga ( We have apublication in press),55,17.44998084,0,1,2.747203993,14.70277685,20.19718484,NA,NA,NA,NA,302,18.1,382,Flat,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Empididae,,,Empididae Genus B,LowProbOcc,cold,,cold/cool,
WaterTemp_MWMT_93_11_C,Diptera,Ephydridae,Ephydridae,Ephydridae,Ephydridae,Ephydridae,,118,23.0512203,0,0,3.398085783,19.65313452,26.44930608,27.4,30.8,NA,NA,775,30.8,780,*Increaser,1,0,0,0,Family,Arthropoda,Insecta,Diptera,Ephydridae,,,,,warm,,warm,
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Erioptera,Erioptera,666,666,666,,16,19.24404083,1,1,3.372181306,15.87185952,22.61622214,NA,NA,NA,NA,500,21.8,522,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Syrp -Eristalis,Eristalis,666,666,666,,1,24.17,1,1,NA,NA,NA,NA,NA,NA,NA,811,24.2,592,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Chao - Eucorethra,Eucorethra,666,666,666,,8,15.51828111,1,1,4.392026041,11.12625507,19.91030715,NA,NA,NA,NA,148,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Stra -Euparyphus,Euparyphus,666,666,666,,9,22.48801674,1,1,2.726703656,19.76131309,25.2147204,NA,NA,NA,NA,746,22.6,541.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Cerato -Forcipomyiinae,Forcipomyiinae,Forcipomyiinae,Forcipomyiinae,Forcipomyiinae,,559,17.15410481,0,0,2.603204568,14.55090025,19.75730938,11.1,20.9,15.6,17.5,273,16.6,299.5,*Unimodal,0,0,0,0,Subfamily,Arthropoda,Insecta,Diptera,Ceratopogonidae,Forcipomyiinae,,,,eurythermal,,cool ,Decreaser
WaterTemp_MWMT_93_11_C,Diptera,Pele -Glutops,Glutops,Glutops,Glutops,Glutops,,929,15.71365553,0,0,3.03206123,12.6815943,18.74571676,5.9,21.3,8.6,19.5,162.5,16,274,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Pelecorhyncidae,,,Glutops,,cold,,core cold/cool,Decreaser
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Gonomyia,Gonomyia,666,666,666,,4,18.02863097,1,1,0.952313996,17.07631697,18.98094497,NA,NA,NA,NA,374,18,376.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Limo -Gonomyodes,Gonomyodes,666,666,666,,1,5.62,1,0,NA,NA,NA,5.5,5.7,5.6,5.6,1.5,5.6,107.5,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Helius,Helius,666,666,666,,6,18.09211091,1,1,2.783539074,15.30857184,20.87564999,NA,NA,NA,NA,379,19.9,463.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Simu -Helodon/Prosimulium,Helodon/Prosimulium,Helodon/Prosimulium,Helodon/Prosimulium,Helodon/Prosimulium,,373,13.58318695,0,0,3.65512139,9.928065558,17.23830834,3.8,15.4,3.8,14.2,53,9.1,115.5,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Simuliidae,,,Helodon/Prosimulium,,core cold,,core cold,Decreaser
WaterTemp_MWMT_93_11_C,Diptera,Empi -Hemerodromia,Hemerodromia,Hemerodromia,Empididae,Hemerodromia,,287,22.05055377,0,0,3.367805156,18.68274861,25.41835892,20.2,30.8,22.9,30.8,731,30.8,780,*Increaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Empididae,Hemerodromiinae,,Hemerodromia,,warm,,warm - +,Increaser
WaterTemp_MWMT_93_11_C,Diptera,Empi -Hemerodromiinae,Hemerodromiinae,666,Empididae,666,,845,19.42831905,0,0,3.746641157,15.68167789,23.1749602,11.7,30.8,16.6,30.8,524,30.8,780,*Increaser,1,1,0,0,Subfamily,Arthropoda,Insecta,Diptera,Empididae,Hemerodromiinae,,,,cool,,cool/warm,
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Hesperoconopa,Hesperoconopa,Hesperoconopa,Limoniidae,Hesperoconopa,,173,15.4773248,0,0,3.320628745,12.15669606,18.79795355,3.8,11.3,NA,NA,144,3.8,51.5,*Decreaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Tipulidae,,,Hesperoconopa,,cold,,core cold,
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Hexatoma,Hexatoma,Hexatoma,Limoniidae,Hexatoma,,1214,17.700161,0,0,3.063201682,14.63695932,20.76336269,10.2,30.8,12.1,23,330,16.2,283,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Tipulidae,,,Hexatoma,,eurythermal,,cold,
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Holorusia,Holorusia,666,666,666,,4,16.55666772,1,1,1.857412633,14.69925508,18.41408035,NA,NA,NA,NA,220,16.5,293.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Limoniidae,Limoniidae,666,Limoniidae,666,"Is this rectified with Tipulidae below? No it is not, this should be translated to Tipulidae or we change the hierarchy",219,19.07491977,0,1,3.08336009,15.99155968,22.15827986,NA,NA,NA,NA,484,20,466.5,*Unimodal,0,0,0,1,Family,Arthropoda,Insecta,Diptera,Limoniidae,,,,LowProbOcc,cool,,cool,Increaser
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Lipsothrix,Lipsothrix,666,666,666,,1,14.12,1,1,NA,NA,NA,NA,NA,NA,NA,65,14.1,215,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Psyc -Maruina,Maruina,Maruina,Maruina,Maruina,,286,19.2735319,0,0,3.379762834,15.89376907,22.65329474,19.5,21.6,NA,NA,504,20.5,483.5,Unimodal/Increaser,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Psychodidae,Psychodinae,,Maruina,,cool,,cool/warm,Increaser
WaterTemp_MWMT_93_11_C,Diptera,Dixi -Meringodixa,Meringodixa,Meringodixa,Dixidae,Meringodixa,,245,17.16982177,0,1,2.390469789,14.77935198,19.56029156,NA,NA,NA,NA,274,17.9,370.5,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Dixidae,,,Meringodixa,LowProbOcc,cold,,cold,
WaterTemp_MWMT_93_11_C,Diptera,Simu -Metacnephia,Metacnephia,666,666,666,,1,18.56,1,1,NA,NA,NA,NA,NA,NA,NA,426,18.6,403.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Molophilus,Molophilus,666,666,666,,24,17.86496832,1,1,4.499223881,13.36574444,22.3641922,NA,NA,NA,NA,351,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Muscidae,Muscidae,Muscidae,Muscidae,Muscidae,,54,18.45172754,0,1,3.743915978,14.70781156,22.19564351,NA,NA,NA,NA,419,30.8,780,*Increaser,1,0,0,1,Family,Arthropoda,Insecta,Diptera,Muscidae,,,,LowProbOcc,cool,,eurythermal,
WaterTemp_MWMT_93_11_C,Diptera,Nematocera,Nematocera,666,666,666,,3873,18.32202489,0,0,3.760705973,14.56131892,22.08273086,3.8,30.8,3.8,30.8,407,15.2,248,Flat,0,0,1,0,Suborder,Arthropoda,Insecta,Diptera,,,,,,eurythermal,,,
WaterTemp_MWMT_93_11_C,Diptera,Stra -Nemotelus,Nemotelus,666,666,666,,5,15.24539732,1,1,2.148991467,13.09640586,17.39438879,NA,NA,NA,NA,123,12.6,171,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Empi -Neoplasta,Neoplasta,Neoplasta,Empididae,Neoplasta,,610,17.84710902,0,0,3.012716138,14.83439288,20.85982515,12.2,23.4,17.4,19.5,347,18.5,400,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Empididae,Hemerodromiinae,,Neoplasta,,eurythermal,,cold/cool,
WaterTemp_MWMT_93_11_C,Diptera,Stra -Odontomyia,Odontomyia,666,666,666,,2,19.48604297,1,1,2.078893937,17.40714904,21.56493691,NA,NA,NA,NA,529,20.3,475,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Empi -Oreogeton,Oreogeton,Oreogeton,Empididae,Oreogeton,,406,12.7863497,0,0,3.110547785,9.675801913,15.89689748,3.8,16.3,3.8,14.7,38.5,3.8,51.5,*Decreaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Empididae,Oreogetoninae,,Oreogeton,,core cold,very cold,core cold,Decreaser
WaterTemp_MWMT_93_11_C,Diptera,Empi -Oreogetoninae,Oreogetoninae,666,666,666,,406,12.7863497,0,0,3.110547785,9.675801913,15.89689748,3.8,16.3,3.8,14.7,38.5,3.8,51.5,*Decreaser,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Ormosia,Ormosia,666,666,666,,18,15.60982252,1,1,3.353952902,12.25586962,18.96377542,NA,NA,NA,NA,154,3.8,51.5,*Decreaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Limo -Paradelphomyia,Paradelphomyia,666,666,666,,1,18.28,1,1,NA,NA,NA,NA,NA,NA,NA,400,18.3,391,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Pedicia,Pedicia,Pedicia,Pediciidae,Pedicia,,57,15.74507682,0,1,3.910322173,11.83475465,19.65539899,NA,NA,NA,NA,166,9.6,119,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Tipulidae,,,Pedicia,LowProbOcc,cold,,core cold,
WaterTemp_MWMT_93_11_C,Diptera,Pediciidae,Pediciidae,666,666,666,,23,18.47630868,1,1,3.546052569,14.93025611,22.02236125,NA,NA,NA,NA,423,16.2,283,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Pelecorhyncidae,Pelecorhyncidae,666,666,666,,929,15.71365553,0,0,3.03206123,12.6815943,18.74571676,5.9,21.3,8.6,19.5,162.5,16,274,*Unimodal,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Psyc -Pericomaini,Pericomaini,Pericomaini,Pericomaini,Pericomaini,,573,16.57820787,0,0,3.097884527,13.48032334,19.6760924,8.6,21.8,NA,NA,222,16.4,288,*Unimodal,0,0,0,0,Tribe,Arthropoda,Insecta,Diptera,Psychodidae,Psychodinae,Pericomaini,,,cold,,eurythermal,Decreaser
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Pilaria,Pilaria,666,666,666,,15,17.49602982,1,1,2.452694689,15.04333513,19.94872451,NA,NA,NA,NA,309,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Pseudolimnophila,Pseudolimnophila,666,666,666,,2,17.9948912,1,1,4.334564569,13.66032663,22.32945577,NA,NA,NA,NA,370,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Psychodidae,Psychodidae,666,666,666,,932,17.13306507,0,0,3.24662604,13.88643903,20.37969111,7,26.2,12,22.1,268,17.3,344.5,*Unimodal,0,0,0,0,Family,Arthropoda,Insecta,Diptera,Psychodidae,,,,,eurythermal,,eurythermal,
WaterTemp_MWMT_93_11_C,Diptera,Psychodinae,Psychodinae,666,666,666,,827,17.11311784,0,0,3.345220447,13.76789739,20.45833829,7.9,25.7,13.3,21.6,266,18,376.5,*Unimodal,0,0,0,0,Subfamily,Arthropoda,Insecta,Diptera,Psychodidae,Psychodinae,,,,eurythermal,,eurythermal,
WaterTemp_MWMT_93_11_C,Diptera,Psyc -Psychodini,Psychodini,666,666,666,,9,17.94338194,1,1,5.836263108,12.10711883,23.77964504,NA,NA,NA,NA,362,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Ptychoptera,Ptychoptera,Ptychopteridae,Ptychopteridae,Ptychopteridae,,183,18.02220564,0,1,1.898690229,16.12351542,19.92089587,NA,NA,NA,NA,373,18.3,391,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Ptychopteridae,,,Ptychoptera,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Diptera,Ptychopteridae,Ptychopteridae,Ptychopteridae,Ptychopteridae,Ptychopteridae,"single genera with much fewer observations, similar optima",190,18.04012512,0,1,1.901756457,16.13836866,19.94188158,NA,NA,NA,NA,377,18.5,400,*Unimodal,0,0,0,1,Family,Arthropoda,Insecta,Diptera,Ptychopteridae,,,,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Rhabdomastix,Rhabdomastix,Rhabdomastix,Limoniidae,Rhabdomastix,,166,15.21982952,0,0,2.920649418,12.2991801,18.14047894,3.8,5.2,NA,NA,120,3.8,51.5,*Decreaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Tipulidae,,,Rhabdomastix,,cold,,core cold,
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Rhabdomastix (Lurdia),Rhabdomastix (Lurdia),666,666,666,,22,14.57672203,1,1,2.110968709,12.46575332,16.68769074,NA,NA,NA,NA,86,3.8,51.5,*Decreaser,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Empi -Roederiodes,Roederiodes,Roederiodes,Empididae,Roederiodes,,43,17.49858027,0,1,3.060041942,14.43853833,20.55862221,NA,NA,NA,NA,310,19.1,423,Flat,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Empididae,Clinocerinae,,Roederiodes,LowProbOcc,cool,,cold/cool,
WaterTemp_MWMT_93_11_C,Diptera,Sciomyzidae,Sciomyzidae,666,666,666,,25,18.89500449,1,1,4.592207995,14.3027965,23.48721249,NA,NA,NA,NA,470,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Simuliidae,Simuliidae,666,666,666,,2917,18.53824657,0,0,3.245519672,15.2927269,21.78376624,3.8,30.8,3.8,30.8,425,17.3,344.5,*Unimodal,0,0,1,0,Family,Arthropoda,Insecta,Diptera,Simuliidae,,,,,eurythermal,,eurythermal,
WaterTemp_MWMT_93_11_C,Diptera,Simu -Simulium,Simulium,Simulium,Simulium,Simulium,,2538,18.5973652,0,0,2.938885663,15.65847953,21.53625086,5,30.8,8.1,30.8,431,17.8,365,Unimodal/Increaser,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium,,eurythermal,,eurythermal,Increaser
WaterTemp_MWMT_93_11_C,Diptera,Simu -Stegopterna,Stegopterna,666,666,666,,2,11.15295358,1,1,1.286934342,9.866019239,12.43988792,NA,NA,NA,NA,10,11.4,151,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Stratiomyidae,Stratiomyidae,Stratiomyidae,Stratiomyidae,Stratiomyidae,"single genera with much fewer observations, both on warm end",82,21.87971593,0,1,3.209039942,18.67067599,25.08875588,NA,NA,NA,NA,724,24,585.5,*Unimodal,0,0,0,1,Family,Arthropoda,Insecta,Diptera,Stratiomyidae,,,,LowProbOcc,warm,,warm,
WaterTemp_MWMT_93_11_C,Diptera,Syrphidae,Syrphidae,666,666,666,,3,19.87233895,1,1,5.082541261,14.78979769,24.95488021,NA,NA,NA,NA,565,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Tabanidae,Tabanidae,Tabanidae,Tabanidae,Tabanidae,,177,19.70810855,0,0,2.382375035,17.32573352,22.09048359,22.9,23.4,NA,NA,555,23.2,555,*Unimodal,0,0,0,0,Family,Arthropoda,Insecta,Diptera,Tabanidae,,,,,cool,,warm,
WaterTemp_MWMT_93_11_C,Diptera,Tanyderidae,Tanyderidae,666,666,666,,12,20.31035482,1,1,2.867285569,17.44306925,23.17764039,NA,NA,NA,NA,616,22.7,543,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Thaumaleidae,Thaumaleidae,Thaumaleidae,Thaumaleidae,Thaumaleidae,,200,14.44847435,0,0,3.311293428,11.13718092,17.75976777,3.8,13,NA,NA,81,3.8,51.5,*Decreaser,1,1,0,0,Family,Arthropoda,Insecta,Diptera,Thaumaleidae,,,,,core cold,,core cold,Decreaser
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Tipula,Tipula,Tipula,Tipula,Tipula,,424,18.31538521,0,0,3.055044396,15.26034081,21.3704296,14.3,24.3,NA,NA,405,17,321.5,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Diptera,Tipulidae,,,Tipula,,cool,,cool,Increaser
WaterTemp_MWMT_93_11_C,Diptera,Tipulidae,Tipulidae,666,666,666,"too difficult to parse out with changes within family and split to 4 families, including Limoniidae",3181,18.02085064,0,0,3.197623429,14.82322721,21.21847407,3.8,30.8,3.8,30.3,372,17.2,336.5,*Unimodal,0,0,0,0,Family,Arthropoda,Insecta,Diptera,Tipulidae,,,,,eurythermal,,,Decreaser
WaterTemp_MWMT_93_11_C,Diptera,Empi -Trichoclinocera,Trichoclinocera,Trichoclinocera,Empididae,Trichoclinocera,,51,19.7792308,0,1,3.381931813,16.39729899,23.16116261,NA,NA,NA,NA,560,21.8,522,Flat,0,0,0,1,Genus,Arthropoda,Insecta,Diptera,Empididae,Clinocerinae,,Trichoclinocera,LowProbOcc,cool,,cool/warm,
WaterTemp_MWMT_93_11_C,Diptera,Simu -Twinnia,Twinnia,666,666,666,,2,7.781198083,1,1,1.774838021,6.006360062,9.556036104,NA,NA,NA,NA,3,7.7,111.5,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Tipu -Ulomorpha,Ulomorpha,666,666,666,,9,15.39760675,1,1,2.701871801,12.69573495,18.09947856,NA,NA,NA,NA,139,10.3,125,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Diptera,Empi -Wiedemannia,Wiedemannia,Wiedemannia,Empididae,Wiedemannia,,126,14.99432217,0,0,3.707810456,11.28651171,18.70213262,3.8,7.4,NA,NA,109,3.8,51.5,*Decreaser,1,1,0,0,Genus,Arthropoda,Insecta,Diptera,Empididae,Clinocerinae,,Wiedemannia,,cold,,core cold,
WaterTemp_MWMT_93_11_C,Ephemeroptera,Bae - Acentrella,Acentrella,666,Acentrella,Acentrella,"most of data at genera, but diff in optima within species--both warm though",679,20.39313592,0,0,3.097561494,17.29557443,23.49069742,15.5,30.8,19,30.8,621,30.8,780,*Increaser,1,1,0,0,Genus,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella,,cool,,warm,Increaser
WaterTemp_MWMT_93_11_C,Ephemeroptera,Bae - Acentrella insignificans,Acentrella insignificans,Acentrella insignificans,Acentrella,Acentrella,,77,22.46999556,0,0,2.841830393,19.62816517,25.31182595,26.3,30.8,29.2,30.8,744,30.8,780,*Increaser,1,0,0,0,Species,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella,,warm,,warm,
WaterTemp_MWMT_93_11_C,Ephemeroptera,Bae - Acentrella turbida,Acentrella turbida,Acentrella turbida,Acentrella,Acentrella,,356,20.1926437,0,0,2.759978499,17.4326652,22.9526222,18.2,29.7,NA,NA,604,23.7,571,Unimodal/Increaser,0,0,0,0,Species,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella,,warm,,warm,
WaterTemp_MWMT_93_11_C,Ephemeroptera,Bae - Acerpenna,Acerpenna,666,666,666,,3,26.16013239,1,1,0.208983796,25.95114859,26.36911619,NA,NA,NA,NA,863,26.1,634.5,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Ephemeroptera,Bae - Acerpenna pygmaea,Acerpenna pygmaea,666,666,666,,2,26.09972532,1,1,0.219203102,25.88052221,26.31892842,NA,NA,NA,NA,860,26,632.5,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Ephemeroptera,Hept - Afghanurus,Afghanurus,Afghanurus,Afghanurus,Afghanurus,,319,20.95577835,0,0,2.822512713,18.13326563,23.77829106,18,27.8,NA,NA,657,21.7,518,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Afghanurus,,cool,,warm,Increaser
WaterTemp_MWMT_93_11_C,Ephemeroptera,Hept - Afghanurus criddlei,Afghanurus criddlei,Afghanurus,Afghanurus,Afghanurus,,145,20.22597943,0,1,2.24952487,17.97645456,22.4755043,NA,NA,NA,NA,609,20.5,483.5,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Afghanurus,LowProbOcc,warm,,warm,
WaterTemp_MWMT_93_11_C,Ephemeroptera,Ameletidae,Ameletidae,666,666,666,,1497,14.97049231,0,0,3.319303142,11.65118916,18.28979545,3.8,24.1,3.8,20.6,104.5,4.8,104.5,Unimodal/Decreaser,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
